0,1,2
2642,YJL196C,0
2643,YJL197W,0
2644,YJL198W,1
2645,YJL199C,0
2646,YJL200C,0
2647,YJL201W,0
2648,YJL202C,1
2649,YJL203W,1
2650,YJL204C,0
2651,YJL207C,0
2652,YJL208C,0
2653,YJL209W,0
2654,YJL210W,0
2655,YJL211C,0
2656,YJL212C,0
2657,YJL213W,0
2658,YJL214W,0
2659,YJL215C,0
2660,YJL218W,0
2661,YJL219W,0
2662,YJL222W,0
2663,YJL222W-A,0
2664,YJL222W-B,0
2665,YJL225C,0
2666,YJR001W,0
2667,YJR002W,1
2668,YJR003C,1
2669,YJR004C,0
2670,YJR005W,0
2671,YJR006W,1
2672,YJR007W,1
2673,YJR008W,0
2674,YJR009C,0
2675,YJR010C-A,0
2676,YJR010W,0
2677,YJR011C,0
2678,YJR012C,1
2679,YJR014W,0
2680,YJR015W,0
2681,YJR016C,1
2682,YJR017C,1
2683,YJR019C,0
2684,YJR020W,0
2685,YJR021C,0
2686,YJR022W,1
2687,YJR023C,1
2688,YJR024C,0
2689,YJR025C,0
2690,YJR027W,0
2691,YJR028W,0
2692,YJR029W,0
2693,YJR030C,0
2694,YJR031C,0
2695,YJR032W,0
2696,YJR033C,0
2697,YJR034W,0
2698,YJR035W,0
2699,YJR037W,0
2700,YJR038C,0
2701,YJR040W,0
2702,YJR041C,1
2703,YJR042W,1
2704,YJR043C,0
2705,YJR044C,0
2706,YJR045C,1
2707,YJR047C,0
2708,YJR048W,0
2709,YJR049C,1
2710,YJR050W,0
2711,YJR051W,0
2712,YJR052W,0
2713,YJR053W,0
2714,YJR054W,0
2715,YJR055W,0
2716,YJR056C,0
2717,YJR057W,1
2718,YJR058C,0
2719,YJR059W,0
2720,YJR060W,0
2721,YJR061W,0
2722,YJR062C,0
2723,YJR063W,0
2724,YJR064W,1
2725,YJR065C,1
2726,YJR066W,0
2727,YJR067C,1
2728,YJR068W,1
2729,YJR069C,0
2730,YJR070C,0
2731,YJR072C,1
2732,YJR073C,0
2733,YJR074W,0
2734,YJR075W,0
2735,YJR076C,1
2736,YJR077C,0
2737,YJR079W,0
2738,YJR080C,0
2739,YJR082C,0
2740,YJR083C,0
2741,YJR084W,0
2742,YJR086W,0
2743,YJR087W,0
2744,YJR089W,1
2745,YJR090C,0
2746,YJR091C,0
2747,YJR092W,0
2748,YJR093C,1
2749,YJR094C,0
2750,YJR095W,1
2751,YJR097W,0
2752,YJR098C,0
2753,YJR099W,0
2754,YJR100C,0
2755,YJR101W,0
2756,YJR102C,0
2757,YJR103W,0
2758,YJR104C,0
2759,YJR105W,0
2760,YJR106W,0
2761,YJR108W,0
2762,YJR109C,0
2763,YJR110W,0
2764,YJR112W,1
2765,YJR113C,0
2766,YJR115W,0
2767,YJR116W,0
2768,YJR117W,0
2769,YJR119C,0
2770,YJR120W,0
2771,YJR121W,0
2772,YJR122W,0
2773,YJR123W,1
2774,YJR124C,0
2775,YJR125C,0
2776,YJR126C,0
2777,YJR127C,0
2778,YJR130C,0
2779,YJR131W,0
2780,YJR132W,0
2781,YJR133W,0
2782,YJR134C,0
2783,YJR135C,1
2784,YJR135W-A,0
2785,YJR136C,1
2786,YJR138W,0
2787,YJR139C,0
2788,YJR140C,0
2789,YJR141W,1
2790,YJR143C,0
2791,YJR144W,0
2792,YJR146W,0
2793,YJR148W,0
2794,YJR149W,0
2795,YJR152W,0
2796,YJR154W,0
2797,YJR157W,0
2798,YJR158W,0
2799,YJR159W,0
2800,YJR161C,0
2801,YJR162C,0
2802,YKL001C,0
2803,YKL002W,0
2804,YKL003C,0
2805,YKL004W,1
2806,YKL006C-A,1
2807,YKL007W,0
2808,YKL008C,0
2809,YKL009W,0
2810,YKL010C,0
2811,YKL011C,0
2812,YKL012W,1
2813,YKL013C,1
2814,YKL014C,1
2815,YKL015W,0
2816,YKL016C,0
2817,YKL017C,0
2818,YKL018W,1
2819,YKL019W,1
2820,YKL020C,0
2821,YKL021C,1
2822,YKL022C,1
2823,YKL023W,0
2824,YKL024C,1
2825,YKL025C,0
2826,YKL026C,0
2827,YKL028W,1
2828,YKL029C,0
2829,YKL033W,1
2830,YKL034W,0
2831,YKL035W,1
2832,YKL036C,1
2833,YKL038W,0
2834,YKL039W,0
2835,YKL040C,0
2836,YKL042W,1
2837,YKL043W,0
2838,YKL044W,0
2839,YKL045W,1
2840,YKL047W,0
2841,YKL048C,0
2842,YKL049C,1
2843,YKL050C,0
2844,YKL051W,0
2845,YKL052C,1
2846,YKL054C,0
2847,YKL055C,0
2848,YKL056C,0
2849,YKL057C,0
2850,YKL058W,1
2851,YKL059C,1
2852,YKL060C,1
2853,YKL061W,0
2854,YKL062W,0
2855,YKL063C,0
2856,YKL064W,0
2857,YKL065C,0
2858,YKL067W,0
2859,YKL068W,0
2860,YKL069W,0
2861,YKL070W,0
2862,YKL072W,0
2863,YKL073W,0
2864,YKL074C,0
2865,YKL075C,0
2866,YKL076C,0
2867,YKL077W,0
2868,YKL078W,1
2869,YKL079W,0
2870,YKL080W,0
2871,YKL081W,0
2872,YKL082C,1
2873,YKL084W,0
2874,YKL085W,0
2875,YKL086W,0
2876,YKL087C,0
2877,YKL088W,1
2878,YKL089W,1
2879,YKL090W,0
2880,YKL092C,0
2881,YKL093W,0
2882,YKL095W,1
2883,YKL098W,0
2884,YKL099C,1
2885,YKL101W,1
2886,YKL102C,0
2887,YKL103C,0
2888,YKL104C,1
2889,YKL105C,0
2890,YKL106W,0
2891,YKL107W,0
2892,YKL108W,1
2893,YKL109W,0
2894,YKL110C,0
2895,YKL111C,1
2896,YKL112W,1
2897,YKL113C,0
2898,YKL114C,0
2899,YKL116C,0
2900,YKL117W,0
2901,YKL119C,0
2902,YKL120W,0
2903,YKL122C,1
2904,YKL124W,0
2905,YKL125W,1
2906,YKL126W,0
2907,YKL127W,0
2908,YKL129C,0
2909,YKL130C,0
2910,YKL133C,0
2911,YKL134C,0
2912,YKL135C,0
2913,YKL137W,0
2914,YKL138C,0
2915,YKL139W,1
2916,YKL140W,0
2917,YKL141W,1
2918,YKL142W,0
2919,YKL143W,0
2920,YKL144C,1
2921,YKL145W,1
2922,YKL146W,0
2923,YKL147C,0
2924,YKL148C,0
2925,YKL149C,0
2926,YKL150W,0
2927,YKL152C,1
2928,YKL153W,1
2929,YKL154W,1
2930,YKL155C,0
2931,YKL157W,0
2932,YKL159C,0
2933,YKL160W,0
2934,YKL161C,0
2935,YKL163W,0
2936,YKL164C,0
2937,YKL165C,1
2938,YKL166C,1
2939,YKL167C,0
2940,YKL168C,0
2941,YKL170W,0
2942,YKL171W,0
2943,YKL172W,1
2944,YKL173W,1
2945,YKL174C,0
2946,YKL175W,0
2947,YKL176C,0
2948,YKL177W,0
2949,YKL178C,0
2950,YKL179C,0
2951,YKL180W,1
2952,YKL181W,0
2953,YKL182W,1
2954,YKL183W,0
2955,YKL185W,0
2956,YKL186C,1
2957,YKL188C,0
2958,YKL189W,1
2959,YKL190W,0
2960,YKL191W,0
2961,YKL192C,1
2962,YKL193C,1
2963,YKL194C,0
2964,YKL195W,1
2965,YKL196C,1
2966,YKL197C,0
2967,YKL198C,0
2968,YKL201C,0
2969,YKL202W,0
2970,YKL203C,1
2971,YKL204W,0
2972,YKL205W,1
2973,YKL206C,0
2974,YKL208W,0
2975,YKL209C,0
2976,YKL210W,1
2977,YKL211C,0
2978,YKL212W,0
2979,YKL213C,0
2980,YKL214C,0
2981,YKL215C,0
2982,YKL216W,0
2983,YKL217W,0
2984,YKL218C,0
2985,YKL219W,0
2986,YKL220C,0
2987,YKL221W,0
2988,YKL222C,0
2989,YKL224C,0
2990,YKR001C,0
2991,YKR002W,1
2992,YKR005C,0
2993,YKR006C,0
2994,YKR007W,0
2995,YKR008W,1
2996,YKR009C,0
2997,YKR010C,0
2998,YKR011C,0
2999,YKR014C,0
3000,YKR016W,0
3001,YKR017C,0
3002,YKR018C,0
3003,YKR020W,0
3004,YKR021W,0
3005,YKR022C,1
3006,YKR023W,0
3007,YKR024C,0
3008,YKR025W,1
3009,YKR026C,0
3010,YKR027W,0
3011,YKR028W,0
3012,YKR029C,0
3013,YKR030W,0
3014,YKR031C,0
3015,YKR032W,0
3016,YKR034W,0
3017,YKR035C,0
3018,YKR036C,0
3019,YKR037C,1
3020,YKR038C,1
3021,YKR039W,0
3022,YKR040C,0
3023,YKR043C,0
3024,YKR044W,0
3025,YKR046C,0
3026,YKR048C,0
3027,YKR049C,0
3028,YKR050W,0
3029,YKR051W,0
3030,YKR052C,0
3031,YKR053C,0
3032,YKR054C,0
3033,YKR055W,0
3034,YKR058W,0
3035,YKR060W,0
3036,YKR061W,0
3037,YKR062W,1
3038,YKR063C,1
3039,YKR064W,0
3040,YKR065C,0
3041,YKR066C,0
3042,YKR067W,0
3043,YKR068C,1
3044,YKR069W,0
3045,YKR070W,0
3046,YKR071C,1
3047,YKR072C,0
3048,YKR073C,0
3049,YKR074W,0
3050,YKR075C,1
3051,YKR077W,0
3052,YKR078W,0
3053,YKR079C,1
3054,YKR080W,0
3055,YKR081C,1
3056,YKR082W,0
3057,YKR083C,1
3058,YKR084C,0
3059,YKR085C,0
3060,YKR086W,1
3061,YKR087C,0
3062,YKR088C,0
3063,YKR089C,0
3064,YKR090W,0
3065,YKR091W,0
3066,YKR092C,0
3067,YKR093W,0
3068,YKR095W,0
3069,YKR095W-A,0
3070,YKR096W,0
3071,YKR099W,0
3072,YKR100C,0
3073,YKR101W,0
3074,YKR105C,0
3075,YKR106W,0
3076,YLL001W,0
3077,YLL002W,0
3078,YLL003W,1
3079,YLL004W,1
3080,YLL005C,0
3081,YLL006W,0
3082,YLL008W,1
3083,YLL009C,0
3084,YLL010C,0
3085,YLL011W,1
3086,YLL012W,0
3087,YLL013C,0
3088,YLL014W,0
3089,YLL015W,0
3090,YLL018C,1
3091,YLL019C,0
3092,YLL020C,0
3093,YLL021W,0
3094,YLL022C,0
3095,YLL023C,0
3096,YLL024C,0
3097,YLL026W,0
3098,YLL027W,0
3099,YLL028W,0
3100,YLL029W,0
3101,YLL030C,0
3102,YLL031C,1
3103,YLL032C,0
3104,YLL033W,0
3105,YLL034C,1
3106,YLL036C,1
3107,YLL037W,1
3108,YLL038C,0
3109,YLL040C,0
3110,YLL041C,0
3111,YLL042C,0
3112,YLL043W,0
3113,YLL046C,0
3114,YLL047W,0
3115,YLL048C,0
3116,YLL049W,0
3117,YLL050C,1
3118,YLL051C,0
3119,YLL054C,0
3120,YLL056C,0
3121,YLL059C,0
3122,YLL060C,0
3123,YLL061W,0
3124,YLL062C,0
3125,YLL065W,0
3126,YLL067W-A,0
3127,YLR001C,0
3128,YLR002C,1
3129,YLR003C,0
3130,YLR004C,0
3131,YLR005W,1
3132,YLR006C,0
3133,YLR007W,1
3134,YLR008C,1
3135,YLR009W,1
3136,YLR010C,1
3137,YLR011W,0
3138,YLR012C,0
3139,YLR014C,0
3140,YLR015W,0
3141,YLR016C,0
3142,YLR017W,0
3143,YLR018C,0
3144,YLR019W,0
3145,YLR021W,0
3146,YLR024C,0
3147,YLR025W,0
3148,YLR026C,1
3149,YLR027C,1
3150,YLR028C,0
3151,YLR030W,0
3152,YLR031W,0
3153,YLR032W,0
3154,YLR033W,1
3155,YLR034C,0
3156,YLR035C,0
3157,YLR036C,0
3158,YLR037C,0
3159,YLR038C,0
3160,YLR039C,0
3161,YLR040C,0
3162,YLR042C,0
3163,YLR044C,0
3164,YLR045C,1
3165,YLR046C,0
3166,YLR049C,0
3167,YLR050C,0
3168,YLR051C,1
3169,YLR052W,0
3170,YLR053C,0
3171,YLR054C,0
3172,YLR055C,0
3173,YLR056W,0
3174,YLR057W,0
3175,YLR058C,0
3176,YLR059C,1
3177,YLR060W,1
3178,YLR063W,0
3179,YLR064W,0
3180,YLR065C,0
3181,YLR066W,1
3182,YLR067C,0
3183,YLR068W,0
3184,YLR070C,0
3185,YLR071C,1
3186,YLR072W,0
3187,YLR073C,0
3188,YLR074C,0
3189,YLR075W,1
3190,YLR076C,1
3191,YLR077W,0
3192,YLR078C,1
3193,YLR079W,0
3194,YLR080W,0
3195,YLR081W,0
3196,YLR082C,0
3197,YLR083C,0
3198,YLR085C,0
3199,YLR086W,1
3200,YLR087C,0
3201,YLR088W,1
3202,YLR090W,0
3203,YLR092W,0
3204,YLR093C,0
3205,YLR094C,0
3206,YLR095C,0
3207,YLR096W,0
3208,YLR097C,1
3209,YLR098C,0
3210,YLR099C,0
3211,YLR100W,1
3212,YLR102C,0
3213,YLR103C,1
3214,YLR104W,0
3215,YLR105C,1
3216,YLR106C,1
3217,YLR108C,0
3218,YLR109W,0
3219,YLR110C,0
3220,YLR112W,0
3221,YLR113W,0
3222,YLR114C,0
3223,YLR115W,1
3224,YLR116W,1
3225,YLR117C,1
3226,YLR118C,0
3227,YLR119W,0
3228,YLR120C,0
3229,YLR121C,0
3230,YLR123C,0
3231,YLR124W,0
3232,YLR125W,0
3233,YLR126C,0
3234,YLR127C,1
3235,YLR128W,0
3236,YLR129W,1
3237,YLR130C,0
3238,YLR131C,0
3239,YLR132C,1
3240,YLR133W,0
3241,YLR134W,0
3242,YLR135W,0
3243,YLR136C,0
3244,YLR137W,0
3245,YLR138W,0
3246,YLR140W,1
3247,YLR141W,1
3248,YLR142W,0
3249,YLR143W,0
3250,YLR144C,0
3251,YLR145W,1
3252,YLR146C,0
3253,YLR147C,1
3254,YLR148W,0
3255,YLR149C,0
3256,YLR150W,0
3257,YLR151C,0
3258,YLR152C,0
3259,YLR153C,1
3260,YLR154C,0
3261,YLR158C,0
3262,YLR163C,1
3263,YLR164W,0
3264,YLR166C,1
3265,YLR167W,1
3266,YLR168C,0
3267,YLR170C,0
3268,YLR171W,0
3269,YLR172C,0
3270,YLR173W,0
3271,YLR174W,0
3272,YLR175W,1
3273,YLR176C,0
3274,YLR177W,0
3275,YLR178C,0
3276,YLR180W,0
3277,YLR181C,0
3278,YLR182W,1
3279,YLR183C,0
3280,YLR185W,0
3281,YLR186W,1
3282,YLR187W,0
3283,YLR189C,0
3284,YLR190W,0
3285,YLR191W,0
3286,YLR192C,0
3287,YLR193C,0
3288,YLR194C,0
3289,YLR196W,1
3290,YLR197W,1
3291,YLR198C,1
3292,YLR199C,0
3293,YLR200W,0
3294,YLR201C,0
3295,YLR202C,0
3296,YLR203C,0
3297,YLR204W,0
3298,YLR205C,0
3299,YLR206W,0
3300,YLR207W,0
3301,YLR208W,1
3302,YLR209C,0
3303,YLR210W,0
3304,YLR211C,0
3305,YLR212C,1
3306,YLR213C,0
3307,YLR214W,0
3308,YLR215C,1
3309,YLR216C,0
3310,YLR217W,0
3311,YLR218C,0
3312,YLR219W,0
3313,YLR220W,1
3314,YLR221C,0
3315,YLR222C,1
3316,YLR223C,1
3317,YLR224W,0
3318,YLR225C,0
3319,YLR226W,0
3320,YLR227C,0
3321,YLR228C,0
3322,YLR229C,1
3323,YLR231C,0
3324,YLR233C,0
3325,YLR234W,0
3326,YLR237W,0
3327,YLR238W,0
3328,YLR239C,0
3329,YLR240W,1
3330,YLR241W,0
3331,YLR242C,0
3332,YLR243W,1
3333,YLR245C,0
3334,YLR246W,0
3335,YLR247C,0
3336,YLR248W,0
3337,YLR249W,1
3338,YLR250W,0
3339,YLR251W,0
3340,YLR252W,0
3341,YLR253W,0
3342,YLR254C,0
3343,YLR255C,0
3344,YLR256W-A,0
3345,YLR257W,0
3346,YLR258W,0
3347,YLR259C,1
3348,YLR261C,0
3349,YLR262C,0
3350,YLR263W,0
3351,YLR264W,0
3352,YLR265C,0
3353,YLR266C,0
3354,YLR267W,0
3355,YLR268W,0
3356,YLR269C,0
3357,YLR270W,0
3358,YLR271W,0
3359,YLR273C,0
3360,YLR274W,1
3361,YLR275W,1
3362,YLR276C,1
3363,YLR277C,1
3364,YLR278C,0
3365,YLR281C,0
3366,YLR283W,0
3367,YLR284C,0
3368,YLR285W,0
3369,YLR287C,0
3370,YLR288C,0
3371,YLR289W,0
3372,YLR290C,0
3373,YLR291C,1
3374,YLR292C,0
3375,YLR293C,1
3376,YLR294C,0
3377,YLR295C,0
3378,YLR297W,0
3379,YLR298C,1
3380,YLR299W,0
3381,YLR300W,0
3382,YLR301W,0
3383,YLR303W,0
3384,YLR304C,0
3385,YLR305C,1
3386,YLR306W,0
3387,YLR308W,0
3388,YLR309C,0
3389,YLR310C,1
3390,YLR311C,1
3391,YLR312C,0
3392,YLR312W-A,0
3393,YLR313C,0
3394,YLR314C,1
3395,YLR315W,0
3396,YLR316C,1
3397,YLR317W,1
3398,YLR318W,0
3399,YLR319C,0
3400,YLR320W,0
3401,YLR321C,1
3402,YLR322W,0
3403,YLR323C,1
3404,YLR324W,0
3405,YLR325C,0
3406,YLR326W,0
3407,YLR327C,0
3408,YLR328W,0
3409,YLR329W,0
3410,YLR330W,0
3411,YLR331C,0
3412,YLR332W,0
3413,YLR333C,0
3414,YLR334C,0
3415,YLR335W,0
3416,YLR336C,1
3417,YLR337C,0
3418,YLR338W,0
3419,YLR339C,1
3420,YLR340W,1
3421,YLR342W,0
3422,YLR343W,0
3423,YLR344W,0
3424,YLR345W,0
3425,YLR346C,0
3426,YLR347C,1
3427,YLR348C,0
3428,YLR349W,0
3429,YLR350W,0
3430,YLR351C,0
3431,YLR352W,0
3432,YLR353W,0
3433,YLR354C,0
3434,YLR355C,1
3435,YLR356W,0
3436,YLR357W,0
3437,YLR358C,0
3438,YLR359W,1
3439,YLR361C,0
3440,YLR362W,0
3441,YLR363C,0
3442,YLR363W-A,0
3443,YLR365W,0
3444,YLR366W,0
3445,YLR368W,0
3446,YLR369W,0
3447,YLR370C,0
3448,YLR371W,1
3449,YLR372W,0
3450,YLR373C,0
3451,YLR374C,0
3452,YLR376C,0
3453,YLR377C,0
3454,YLR378C,1
3455,YLR379W,1
3456,YLR381W,0
3457,YLR383W,1
3458,YLR384C,0
3459,YLR385C,0
3460,YLR386W,0
3461,YLR387C,0
3462,YLR388W,0
3463,YLR389C,0
3464,YLR390W,0
3465,YLR390W-A,0
3466,YLR392C,0
3467,YLR393W,0
3468,YLR394W,0
3469,YLR395C,0
3470,YLR396C,0
3471,YLR397C,1
3472,YLR398C,0
3473,YLR399C,0
3474,YLR401C,0
3475,YLR403W,1
3476,YLR406C,0
3477,YLR409C,1
3478,YLR410W,0
3479,YLR410W-B,0
3480,YLR411W,0
3481,YLR412W,0
3482,YLR413W,0
3483,YLR415C,0
3484,YLR416C,0
3485,YLR417W,0
3486,YLR418C,0
3487,YLR420W,0
3488,YLR421C,0
3489,YLR422W,0
3490,YLR423C,0
3491,YLR424W,1
3492,YLR425W,0
3493,YLR426W,0
3494,YLR427W,0
3495,YLR428C,0
3496,YLR429W,0
3497,YLR430W,1
3498,YLR432W,0
3499,YLR433C,0
3500,YLR434C,0
3501,YLR435W,0
3502,YLR436C,0
3503,YLR437C,0
3504,YLR438C-A,1
3505,YLR438W,0
3506,YLR439W,0
3507,YLR440C,1
3508,YLR441C,0
3509,YLR442C,0
3510,YLR443W,0
3511,YLR446W,0
3512,YLR447C,0
3513,YLR448W,0
3514,YLR449W,0
3515,YLR450W,0
3516,YLR451W,0
3517,YLR452C,0
3518,YLR453C,0
3519,YLR454W,1
3520,YLR455W,0
3521,YLR456W,0
3522,YLR457C,1
3523,YLR459W,1
3524,YLR460C,0
3525,YLR461W,0
3526,YLR462W,0
3527,YLR465C,0
3528,YLR466W,0
3529,YML001W,0
3530,YML006C,0
3531,YML007W,0
3532,YML008C,0
3533,YML009C,0
3534,YML010W,1
3535,YML011C,0
3536,YML012W,0
3537,YML013W,0
3538,YML014W,0
3539,YML015C,1
3540,YML016C,0
3541,YML018C,0
3542,YML019W,0
3543,YML020W,0
3544,YML021C,0
3545,YML022W,0
3546,YML023C,1
3547,YML025C,1
3548,YML027W,0
3549,YML028W,0
3550,YML029W,0
3551,YML030W,0
3552,YML031W,1
3553,YML032C,0
3554,YML034W,0
3555,YML035C,0
3556,YML036W,0
3557,YML037C,0
3558,YML038C,0
3559,YML041C,0
3560,YML042W,0
3561,YML043C,1
3562,YML046W,1
3563,YML048W,0
3564,YML049C,1
3565,YML051W,0
3566,YML052W,0
3567,YML053C,0
3568,YML054C,0
3569,YML055W,0
3570,YML056C,0
3571,YML057W,0
3572,YML058W,0
3573,YML059C,0
3574,YML060W,0
3575,YML061C,0
3576,YML062C,0
3577,YML064C,1
3578,YML065W,1
3579,YML067C,0
3580,YML068W,1
3581,YML069W,1
3582,YML070W,0
3583,YML071C,0
3584,YML072C,0
3585,YML074C,0
3586,YML075C,0
3587,YML077W,1
3588,YML078W,0
3589,YML079W,0
3590,YML081C-A,0
3591,YML082W,0
3592,YML085C,1
3593,YML088W,0
3594,YML089C,0
3595,YML091C,1
3596,YML092C,1
3597,YML093W,1
3598,YML094C-A,0
3599,YML094W,0
3600,YML095C,0
3601,YML097C,0
3602,YML098W,1
3603,YML099C,0
3604,YML100W,0
3605,YML101C,0
3606,YML102W,0
3607,YML103C,0
3608,YML104C,0
3609,YML105C,1
3610,YML106W,0
3611,YML107C,0
3612,YML108W,0
3613,YML109W,0
3614,YML110C,0
3615,YML111W,0
3616,YML112W,0
3617,YML114C,1
3618,YML115C,0
3619,YML116W,0
3620,YML117W,0
3621,YML119W,0
3622,YML120C,0
3623,YML121W,0
3624,YML123C,0
3625,YML124C,0
3626,YML125C,1
3627,YML126C,1
3628,YML127W,1
3629,YML129C,0
3630,YML130C,1
3631,YML131W,0
3632,YML133C,0
3633,YMR001C,1
3634,YMR002W,0
3635,YMR003W,0
3636,YMR004W,0
3637,YMR005W,1
3638,YMR008C,0
3639,YMR009W,0
3640,YMR010W,0
3641,YMR011W,0
3642,YMR012W,0
3643,YMR013C,1
3644,YMR014W,0
3645,YMR017W,0
3646,YMR018W,0
3647,YMR019W,0
3648,YMR020W,0
3649,YMR021C,0
3650,YMR022W,0
3651,YMR023C,0
3652,YMR024W,0
3653,YMR025W,0
3654,YMR026C,0
3655,YMR028W,1
3656,YMR029C,0
3657,YMR030W,0
3658,YMR031C,0
3659,YMR031W-A,0
3660,YMR032W,1
3661,YMR033W,1
3662,YMR035W,0
3663,YMR036C,0
3664,YMR038C,0
3665,YMR039C,0
3666,YMR041C,0
3667,YMR042W,0
3668,YMR043W,1
3669,YMR044W,0
3670,YMR045C,0
3671,YMR047C,1
3672,YMR048W,0
3673,YMR049C,1
3674,YMR052W,0
3675,YMR053C,0
3676,YMR054W,0
3677,YMR055C,0
3678,YMR056C,0
3679,YMR057C,0
3680,YMR058W,0
3681,YMR059W,1
3682,YMR061W,1
3683,YMR063W,0
3684,YMR064W,0
3685,YMR065W,0
3686,YMR066W,0
3687,YMR067C,0
3688,YMR068W,0
3689,YMR069W,0
3690,YMR071C,1
3691,YMR072W,0
3692,YMR074C,0
3693,YMR075C-A,0
3694,YMR075W,0
3695,YMR076C,1
3696,YMR077C,0
3697,YMR078C,0
3698,YMR079W,1
3699,YMR080C,0
3700,YMR083W,0
3701,YMR086W,0
3702,YMR087W,0
3703,YMR088C,0
3704,YMR089C,0
3705,YMR090W,0
3706,YMR091C,0
3707,YMR092C,0
3708,YMR093W,1
3709,YMR094W,1
3710,YMR095C,0
3711,YMR096W,0
3712,YMR097C,0
3713,YMR100W,0
3714,YMR101C,0
3715,YMR102C,0
3716,YMR103C,0
3717,YMR104C,0
3718,YMR105C,0
3719,YMR106C,0
3720,YMR108W,1
3721,YMR109W,0
3722,YMR110C,0
3723,YMR111C,0
3724,YMR112C,1
3725,YMR114C,0
3726,YMR116C,0
3727,YMR117C,1
3728,YMR118C,0
3729,YMR119W,0
3730,YMR120C,0
3731,YMR123W,0
3732,YMR124W,0
3733,YMR125W,0
3734,YMR127C,0
3735,YMR128W,1
3736,YMR129W,0
3737,YMR131C,1
3738,YMR132C,0
3739,YMR133W,0
3740,YMR134W,1
3741,YMR135C,0
3742,YMR137C,0
3743,YMR138W,0
3744,YMR139W,0
3745,YMR140W,0
3746,YMR141C,0
3747,YMR142C,0
3748,YMR144W,0
3749,YMR145C,0
3750,YMR146C,1
3751,YMR147W,0
3752,YMR149W,1
3753,YMR150C,0
3754,YMR151W,0
3755,YMR152W,0
3756,YMR153W,0
3757,YMR154C,0
3758,YMR155W,0
3759,YMR156C,0
3760,YMR157C,0
3761,YMR158W,0
3762,YMR159C,0
3763,YMR160W,0
3764,YMR162C,0
3765,YMR163C,0
3766,YMR165C,0
3767,YMR167W,0
3768,YMR168C,1
3769,YMR171C,0
3770,YMR172W,0
3771,YMR173W,0
3772,YMR176W,0
3773,YMR177W,0
3774,YMR178W,0
3775,YMR179W,1
3776,YMR180C,0
3777,YMR181C,0
3778,YMR182C,0
3779,YMR183C,0
3780,YMR184W,0
3781,YMR186W,0
3782,YMR187C,0
3783,YMR188C,0
3784,YMR189W,0
3785,YMR190C,0
3786,YMR192W,0
3787,YMR193W,0
3788,YMR195W,0
3789,YMR196W,0
3790,YMR197C,1
3791,YMR198W,1
3792,YMR199W,0
3793,YMR200W,1
3794,YMR201C,0
3795,YMR202W,0
3796,YMR203W,1
3797,YMR204C,0
3798,YMR205C,0
3799,YMR206W,0
3800,YMR207C,0
3801,YMR209C,0
3802,YMR210W,0
3803,YMR211W,1
3804,YMR212C,1
3805,YMR213W,1
3806,YMR214W,0
3807,YMR215W,0
3808,YMR216C,0
3809,YMR218C,1
3810,YMR219W,0
3811,YMR221C,0
3812,YMR222C,0
3813,YMR223W,0
3814,YMR224C,0
3815,YMR225C,0
3816,YMR226C,0
3817,YMR227C,1
3818,YMR228W,0
3819,YMR229C,1
3820,YMR230W,0
3821,YMR231W,0
3822,YMR232W,0
3823,YMR233W,0
3824,YMR234W,0
3825,YMR235C,1
3826,YMR236W,1
3827,YMR237W,0
3828,YMR238W,0
3829,YMR239C,1
3830,YMR240C,1
3831,YMR241W,0
3832,YMR243C,0
3833,YMR244W,0
3834,YMR246W,0
3835,YMR247C,0
3836,YMR250W,0
3837,YMR251W,0
3838,YMR253C,0
3839,YMR255W,0
3840,YMR257C,0
3841,YMR258C,0
3842,YMR260C,1
3843,YMR261C,0
3844,YMR263W,0
3845,YMR264W,0
3846,YMR265C,0
3847,YMR266W,0
3848,YMR267W,0
3849,YMR268C,1
3850,YMR269W,0
3851,YMR270C,1
3852,YMR271C,0
3853,YMR273C,0
3854,YMR274C,0
3855,YMR275C,0
3856,YMR276W,1
3857,YMR277W,1
3858,YMR278W,0
3859,YMR279C,0
3860,YMR280C,0
3861,YMR282C,0
3862,YMR284W,0
3863,YMR285C,0
3864,YMR287C,0
3865,YMR288W,1
3866,YMR289W,0
3867,YMR290C,1
3868,YMR291W,0
3869,YMR292W,0
3870,YMR293C,0
3871,YMR294W,0
3872,YMR295C,0
3873,YMR296C,1
3874,YMR297W,0
3875,YMR298W,1
3876,YMR299C,0
3877,YMR300C,0
3878,YMR302C,0
3879,YMR303C,0
3880,YMR304W,0
3881,YMR305C,0
3882,YMR306W,0
3883,YMR307W,0
3884,YMR308C,1
3885,YMR309C,1
3886,YMR310C,0
3887,YMR311C,0
3888,YMR312W,0
3889,YMR313C,0
3890,YMR314W,1
3891,YMR315W,0
3892,YMR316W,0
3893,YMR317W,0
3894,YMR318C,0
3895,YMR319C,0
3896,YMR322C,0
3897,YMR323W,0
3898,YNL001W,0
3899,YNL002C,1
3900,YNL003C,0
3901,YNL004W,0
3902,YNL005C,0
3903,YNL006W,1
3904,YNL007C,1
3905,YNL008C,0
3906,YNL009W,0
3907,YNL011C,0
3908,YNL012W,0
3909,YNL013C,0
3910,YNL014W,0
3911,YNL015W,0
3912,YNL016W,0
3913,YNL018C,0
3914,YNL019C,0
3915,YNL020C,1
3916,YNL021W,0
3917,YNL023C,0
3918,YNL024C,0
3919,YNL025C,0
